sentid,sentence
υπάλληλος_μπαρ.θαμώνας.0.male.txt,Θαμώνας έδωσε μεγάλο φιλοδώρημα σε υπάλληλο μπαρ για την προσοχή του.
υπάλληλος_μπαρ.θαμώνας.0.female.txt,Θαμώνας έδωσε μεγάλο φιλοδώρημα σε υπάλληλο μπαρ για την προσοχή της.
υπάλληλος_μπαρ.θαμώνας.1.male.txt,"Η γενναιοδωρία θαμώνα, είχε ευχάριστο αποτέλεσμα για υπάλληλο μπαρ, καθώς του έδωσε μεγάλη προσοχή."
υπάλληλος_μπαρ.θαμώνας.1.female.txt,"Η γενναιοδωρία θαμώνα, είχε ευχάριστο αποτέλεσμα για υπάλληλο μπαρ, καθώς της έδωσε μεγάλη προσοχή."
γιατρός.ασθενής.0.male.txt,"Γιατρός πραγματοποίησε επίσκεψη σε σπίτι ασθενούς, εξαιτίας του αισθήματος ευθύνης που τον διακατείχε."
γιατρός.ασθενής.0.female.txt,"Γιατρός πραγματοποίησε επίσκεψη σε σπίτι ασθενούς, εξαιτίας του αισθήματος ευθύνης που την διακατείχε."
γιατρός.ασθενής.1.male.txt,Ασθενής δέχτηκε επίσκεψη από γιατρό στο σπίτι του.
γιατρός.ασθενής.1.female.txt,Ασθενής δέχτηκε επίσκεψη από γιατρό στο σπίτι της.
ιατροδικαστής.θύμα.0.male.txt,"Ιατροδικαστής εξέτασε το θύμα για να προσδιορίσει την αιτία θανάτου, αλλά τον εμπόδισαν οι σημαντικές αλλοιώσεις που επέφερε ο ακρωτηριασμός."
ιατροδικαστής.θύμα.0.female.txt,"Ιατροδικαστής εξέτασε το θύμα για να προσδιορίσει την αιτία θανάτου, αλλά την εμπόδισαν οι σημαντικές αλλοιώσεις που επέφερε ο ακρωτηριασμός."
ιατροδικαστής.θύμα.1.male.txt,"Ιατροδικαστής εξέτασε το θύμα για να προσδιορίσει την αιτία θανάτου, αλλά δεν τα κατάφερε εξαιτίας της αλλοίωσης που του προκάλεσε ο σοβαρός ακρωτηριασμός."
ιατροδικαστής.θύμα.1.female.txt,"Ιατροδικαστής εξέτασε το θύμα για να προσδιορίσει την αιτία θανάτου , αλλά δεν τα κατάφερε εξαιτίας της αλλοίωσης που της προκάλεσε ο σοβαρός ακρωτηριασμός."
μηχανικός_ηλεκτρονικών_υπολογιστών.παιδί.0.male.txt,Μηχανικός ηλεκτρονικών υπολογιστών δείχνει σε παιδί πώς λειτουργεί ο υπολογιστής του.
μηχανικός_ηλεκτρονικών_υπολογιστών.παιδί.0.female.txt,Μηχανικός ηλεκτρονικών υπολογιστών δείχνει σε παιδί πώς λειτουργεί ο υπολογιστής της.
μηχανικός_ηλεκτρονικών_υπολογιστών.παιδί.1.male.txt,"Μηχανικός ηλεκτρονικών υπολογιστών διδάσκει εθελοντικά κώδικα σε παιδί, για να πετύχει το στόχο του."
μηχανικός_ηλεκτρονικών_υπολογιστών.παιδί.1.female.txt,"Μηχανικός ηλεκτρονικών υπολογιστών διδάσκει εθελοντικά κώδικα σε παιδί, για να πετύχει το στόχο της."
υπάλληλος_ελεγκτικής_αρχής.φορολογούμενο_άτομο.0.male.txt,Υπάλληλος ελεγκτικής αρχής ζήτησε από φορολογούμενο άτομο να παραδώσει τα αρχεία των οικονομικών συναλλαγών για να κάνει τη δουλειά του πιο έυκολη.
υπάλληλος_ελεγκτικής_αρχής.φορολογούμενο_άτομο.0.female.txt,Υπάλληλος ελεγκτικής αρχής ζήτησε από φορολογούμενο άτομο να παραδώσει τα αρχεία των οικονομικών συναλλαγών για να κάνει τη δουλειά της πιο έυκολη.
υπάλληλος_ελεγκτικής_αρχής.φορολογούμενο_άτομο.1.male.txt,Υπάλληλος ελεγκτικής αρχής ζήτησε από φορολογούμενο άτομο να παραδώσει τα αρχεία των οικονομικών του συναλλαγών.
υπάλληλος_ελεγκτικής_αρχής.φορολογούμενο_άτομο.1.female.txt,Υπαλληλος ελεγκτικής αρχής ζήτησε από φορολογούμενο άτομο να παραδώσει τα αρχεία των οικονομικών της συναλλαγών.
προϊστάμενος.υπάλληλος.0.male.txt,Υπάλληλος ανατροφοδότησε προϊστάμενο για τον τρόπο διαχείρισής του.
προϊστάμενος.υπάλληλος.0.female.txt,Υπάλληλος ανατροφοδότησε προϊστάμενο για τον τρόπο διαχείρισής της.
προϊστάμενο_άτομο.υπάλληλος.1.male.txt,Ανατροφοδοτήθηκε προϊστάμενο άτομο μέσω υπαλλήλου για τον τρόπο διαχείρισης του.
προϊστάμενο_άτομο.υπάλληλος.1.female.txt,Ανατροφοδοτήθηκε προϊστάμενο άτομο μέσω υπαλλήλου για τον τρόπο διαχείρισης της.
μηχανικός.πελάτης.0.male.txt,Μηχανικός τηλεφώνησε σε πελάτη για να τον ενημερώσει ότι η επισκευή ολοκληρώθηκε.
μηχανικός.πελάτης.0.female.txt,Μηχανικός τηλεφώνησε σε πελάτη για να την ενημερώσει ότι η επισκευή ολοκληρώθηκε.
μηχανικός.πελάτης.1.male.txt,Πελάτης ενημερώθηκε από μηχανικό ότι η επισκευή του ολοκληρώθηκε.
μηχανικός.πελάτης.1.female.txt,Πελάτης ενημερώθηκε από μηχανικό ότι η επισκευή της ολοκληρώθηκε.
επικεφαλής.πρωτοετής.0.male.txt,Πρωτοετής ρώτησε επικεφαλή αν έχει χρόνο να παρουσιάσει την αναφορά του.
επικεφαλής.πρωτοετής.0.female.txt,Πρωτοετής ρώτησε επικεφαλή αν έχει χρόνο να παρουσιάσει την αναφορά της.
μπαρτέντερ.θαμώνας.0.male.txt,"Μπαρτέντερ έφτιαξε σε θαμώνα εξαιρετικά το ποτό του, για αυτό πήρε πολύ μεγάλο φιλοδώρημα."
μπαρτέντερ.θαμώνας.0.female.txt,"Μπαρτέντερ έφτιαξε σε θαμώνα εξαιρετικά το ποτό της, για αυτό πήρε πολύ μεγάλο φιλοδώρημα."
μπαρτέντερ.θαμώνας.1.male.txt,Μπαρτέντερ πήρε φιλοδώρημα από θαμώνα γιατί έφτιαξε εξαιρετικό το ποτό του.
